fecha,campaña,tipo,concepto,cliente_proveedor,importe,moneda,vencimiento,estado,banco_caja,categoria_flujo
2023-03-22,2023,Ingreso,Venta Exportación,Al Salam Trading,110360.17,ARS,2023-04-25,Pendiente,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Al Salam Trading,192739.27,ARS,2023-04-28,Pendiente,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Al Salam Trading,154840.19,ARS,2023-04-19,Cobrado,Banco Nación,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Al Salam Trading,722286.31,ARS,2023-04-12,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Citrus World Ltd,529031.26,ARS,2023-04-15,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,597202.86,ARS,2023-04-19,Cobrado,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,753001.33,ARS,2023-04-24,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,350065.93,ARS,2023-04-28,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,255216.87,ARS,2023-04-15,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,527647.06,ARS,2023-04-13,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,490155.53,ARS,2023-04-09,Cobrado,Banco Nación,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Fischer Import GmbH,215785.47,ARS,2023-04-26,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Medifresh SA,570631.32,ARS,2023-04-29,Cobrado,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Medifresh SA,214709.42,ARS,2023-04-28,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Medifresh SA,664772.39,ARS,2023-04-18,Vencido,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Medifresh SA,235857.19,ARS,2023-04-25,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Exportación,Medifresh SA,224472.47,ARS,2023-04-26,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,34171.64,ARS,2023-04-30,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,32874.04,ARS,2023-04-23,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,44804.26,ARS,2023-04-18,Cobrado,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,33981.21,ARS,2023-04-27,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,36203.42,ARS,2023-04-30,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,59179.24,ARS,2023-05-05,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,34379.29,ARS,2023-04-23,Cobrado,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Citromax SA,28548.74,ARS,2023-04-29,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,36838.9,ARS,2023-04-29,Cobrado,Caja Operativa,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,154962.57,ARS,2023-04-01,Cobrado,Banco Nación,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,115103.12,ARS,2023-04-02,Vencido,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,174870.26,ARS,2023-04-03,Pendiente,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,103070.22,ARS,2023-04-08,Cobrado,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,La Morenita SA,106223.21,ARS,2023-04-09,Vencido,Banco Galicia,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,La Morenita SA,105911.17,ARS,2023-04-06,Cobrado,Banco Nación,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,La Morenita SA,91666.76,ARS,2023-04-10,Cobrado,Banco Nación,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,130646.72,ARS,2023-04-07,Cobrado,Banco BBVA,Operaciones
2023-03-22,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,83546.84,ARS,2023-04-08,Cobrado,Banco Nación,Operaciones
2023-03-29,2023,Egreso,Certificaciones,Promoción de Mercados SA,65468.32,ARS,2023-04-12,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Comisiones,Certificaciones Global GAP,93134.52,ARS,2023-04-08,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Control de calidad,Energía Tucumán SA,512193.03,ARS,2023-04-09,Pagado,Banco Nación,Operaciones
2023-03-29,2023,Egreso,Despacho aduana,FríoAndes Logística,545136.31,ARS,2023-04-13,Pagado,Caja Operativa,Operaciones
2023-03-29,2023,Egreso,Energía,Envases del Tucumán,603589.75,ARS,2023-04-03,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Envases y embalajes,Energía Tucumán SA,464965.11,ARS,2023-04-03,Pagado,Banco BBVA,Operaciones
2023-03-29,2023,Egreso,Fitosanitarios,Cooperativa Citrícola,749780.78,ARS,2023-04-07,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Flete exportación,Transportes del Norte SA,753725.17,ARS,2023-04-10,Pagado,Caja Operativa,Operaciones
2023-03-29,2023,Egreso,Flete interno,FríoAndes Logística,986281.59,ARS,2023-04-11,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Frigorífico,FríoAndes Logística,1301967.12,ARS,2023-04-06,Pagado,Caja Operativa,Operaciones
2023-03-29,2023,Egreso,Gastos generales,DGR Tucumán,673479.07,ARS,2023-04-12,Pagado,Banco BBVA,Operaciones
2023-03-29,2023,Egreso,Honorarios,AFIP,559829.97,ARS,2023-04-22,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Impuestos,DGR Tucumán,437694.6,ARS,2023-04-14,Pagado,Banco BBVA,Operaciones
2023-03-29,2023,Egreso,Insumos agrícolas,Cooperativa Citrícola,687502.33,ARS,2023-04-14,Pendiente,Caja Operativa,Operaciones
2023-03-29,2023,Egreso,Mano de obra cosecha,Servicios Rurales del NOA,729869.88,ARS,2023-04-10,Pendiente,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Mano de obra empaque,Energía Tucumán SA,516156.69,ARS,2023-04-15,Pagado,Banco Nación,Operaciones
2023-03-29,2023,Egreso,Mantenimiento líneas,Envases del Tucumán,638224.92,ARS,2023-04-05,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Maquinaria,Agroinsumos SA,1200964.5,ARS,2023-04-07,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Egreso,Promoción comercial,Certificaciones Global GAP,51031.79,ARS,2023-04-04,Pagado,Caja Operativa,Operaciones
2023-03-29,2023,Egreso,Riego,Agroinsumos SA,762416.03,ARS,2023-04-08,Pagado,Banco BBVA,Operaciones
2023-03-29,2023,Egreso,Seguros,DGR Tucumán,900433.9,ARS,2023-04-08,Pagado,Caja Operativa,Operaciones
2023-03-29,2023,Egreso,Sueldos administración,DGR Tucumán,897045.14,ARS,2023-04-14,Pagado,Banco Nación,Impuestos
2023-03-29,2023,Egreso,Viajes comerciales,Broker Comercial Citrus,78853.34,ARS,2023-04-09,Pagado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Al Salam Trading,599707.12,ARS,2023-05-04,Cobrado,Banco Nación,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Al Salam Trading,836373.05,ARS,2023-04-27,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Al Salam Trading,458055.5,ARS,2023-04-19,Cobrado,Banco Nación,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Al Salam Trading,460911.84,ARS,2023-05-08,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Al Salam Trading,364875.04,ARS,2023-04-23,Cobrado,Banco Nación,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Al Salam Trading,249478.89,ARS,2023-04-23,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Citrus World Ltd,658745.96,ARS,2023-05-02,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Citrus World Ltd,202698.08,ARS,2023-05-06,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Citrus World Ltd,274635.53,ARS,2023-04-25,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Citrus World Ltd,259699.08,ARS,2023-04-21,Cobrado,Banco Nación,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Fischer Import GmbH,219281.92,ARS,2023-04-20,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Fischer Import GmbH,496562.41,ARS,2023-04-18,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Fischer Import GmbH,137987.26,ARS,2023-04-25,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Medifresh SA,508818.27,ARS,2023-05-06,Pendiente,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Medifresh SA,253841.86,ARS,2023-04-16,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Medifresh SA,599248.54,ARS,2023-04-29,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Exportación,Medifresh SA,201511.21,ARS,2023-05-07,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Citromax SA,36478.87,ARS,2023-05-05,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Citromax SA,36194.8,ARS,2023-05-03,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Citromax SA,64265.32,ARS,2023-05-03,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Citromax SA,43038.75,ARS,2023-04-25,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Citromax SA,33072.76,ARS,2023-04-21,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Citromax SA,35073.91,ARS,2023-04-18,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,36660.91,ARS,2023-04-23,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,26965.09,ARS,2023-04-25,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,139619.14,ARS,2023-04-08,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,157367.44,ARS,2023-04-09,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,91628.74,ARS,2023-04-16,Cobrado,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,132903.79,ARS,2023-04-19,Vencido,Banco Nación,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,229117.14,ARS,2023-04-22,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,119577.86,ARS,2023-04-11,Cobrado,Caja Operativa,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,92113.54,ARS,2023-04-13,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,83519.73,ARS,2023-04-09,Cobrado,Banco Galicia,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,106331.28,ARS,2023-04-12,Cobrado,Banco Nación,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,La Morenita SA,90667.69,ARS,2023-04-16,Vencido,Banco BBVA,Operaciones
2023-03-29,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,81756.67,ARS,2023-04-14,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Egreso,Certificaciones,Promoción de Mercados SA,314905.3,ARS,2023-04-14,Pagado,Caja Operativa,Operaciones
2023-04-05,2023,Egreso,Comisiones,Certificaciones Global GAP,135345.68,ARS,2023-04-18,Pagado,Banco Nación,Operaciones
2023-04-05,2023,Egreso,Control de calidad,Energía Tucumán SA,1365222.8,ARS,2023-04-17,Pagado,Caja Operativa,Operaciones
2023-04-05,2023,Egreso,Despacho aduana,Transportes del Norte SA,5430359.5,ARS,2023-04-18,Pagado,Banco Galicia,Operaciones
2023-04-05,2023,Egreso,Energía,Envases del Tucumán,1720762.65,ARS,2023-04-10,Pagado,Banco BBVA,Operaciones
2023-04-05,2023,Egreso,Envases y embalajes,TecnoPacking SRL,1284774.73,ARS,2023-04-20,Pendiente,Banco Galicia,Operaciones
2023-04-05,2023,Egreso,Fitosanitarios,Servicios Rurales del NOA,2473595.54,ARS,2023-04-10,Pagado,Caja Operativa,Operaciones
2023-04-05,2023,Egreso,Flete exportación,Transportes del Norte SA,1789455.61,ARS,2023-04-10,Pagado,Banco Galicia,Operaciones
2023-04-05,2023,Egreso,Flete interno,Despachos del NOA,1583119.82,ARS,2023-04-21,Pagado,Banco Galicia,Operaciones
2023-04-05,2023,Egreso,Frigorífico,FríoAndes Logística,1926066.49,ARS,2023-04-20,Pagado,Caja Operativa,Operaciones
2023-04-05,2023,Egreso,Gastos generales,AFIP,157715.26,ARS,2023-04-25,Pagado,Banco Nación,Operaciones
2023-04-05,2023,Egreso,Honorarios,AFIP,898010.47,ARS,2023-04-16,Pagado,Banco BBVA,Impuestos
2023-04-05,2023,Egreso,Impuestos,AFIP,877823.6,ARS,2023-04-19,Pendiente,Banco Nación,Operaciones
2023-04-05,2023,Egreso,Insumos agrícolas,Cooperativa Citrícola,2419140.37,ARS,2023-04-18,Pagado,Banco BBVA,Operaciones
2023-04-05,2023,Egreso,Mano de obra cosecha,Servicios Rurales del NOA,2737476.95,ARS,2023-04-11,Pagado,Banco BBVA,Operaciones
2023-04-05,2023,Egreso,Mano de obra empaque,Energía Tucumán SA,1478253.01,ARS,2023-04-15,Pagado,Banco BBVA,Operaciones
2023-04-05,2023,Egreso,Mantenimiento líneas,TecnoPacking SRL,1703470.32,ARS,2023-04-14,Pagado,Banco BBVA,Operaciones
2023-04-05,2023,Egreso,Maquinaria,Agroinsumos SA,1724277.86,ARS,2023-04-18,Pagado,Banco Nación,Operaciones
2023-04-05,2023,Egreso,Promoción comercial,Promoción de Mercados SA,78310.83,ARS,2023-04-16,Pagado,Banco Galicia,Operaciones
2023-04-05,2023,Egreso,Riego,Servicios Rurales del NOA,1979007.89,ARS,2023-04-17,Pagado,Banco Nación,Operaciones
2023-04-05,2023,Egreso,Seguros,Contaduría Castillo,1088301.54,ARS,2023-04-27,Pagado,Banco BBVA,Impuestos
2023-04-05,2023,Egreso,Sueldos administración,AFIP,455420.77,ARS,2023-04-22,Pagado,Banco Galicia,Operaciones
2023-04-05,2023,Egreso,Viajes comerciales,Broker Comercial Citrus,394975.55,ARS,2023-04-17,Pagado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Al Salam Trading,1206273.33,ARS,2023-05-05,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Al Salam Trading,1685462.78,ARS,2023-05-05,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Al Salam Trading,651570.78,ARS,2023-04-24,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Citrus World Ltd,1561540.44,ARS,2023-05-06,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Citrus World Ltd,2084791.84,ARS,2023-04-29,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Citrus World Ltd,1391919.66,ARS,2023-05-15,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Citrus World Ltd,718691.78,ARS,2023-04-25,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Citrus World Ltd,712075.87,ARS,2023-04-26,Pendiente,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1492683.38,ARS,2023-04-24,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Fischer Import GmbH,387234.73,ARS,2023-05-08,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1676613.03,ARS,2023-05-12,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Fischer Import GmbH,910334.49,ARS,2023-05-07,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Fischer Import GmbH,1315542.84,ARS,2023-04-25,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Fischer Import GmbH,958313.49,ARS,2023-05-01,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Medifresh SA,747353.9,ARS,2023-05-09,Pendiente,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Medifresh SA,1261416.67,ARS,2023-04-30,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Medifresh SA,1348766.49,ARS,2023-05-13,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Exportación,Medifresh SA,671596.88,ARS,2023-05-11,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,47238.56,ARS,2023-05-17,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,113010.96,ARS,2023-05-01,Pendiente,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,100876.93,ARS,2023-05-10,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,89573.96,ARS,2023-05-14,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,64882.27,ARS,2023-05-02,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,95056.98,ARS,2023-04-25,Pendiente,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,126147.18,ARS,2023-05-11,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Citromax SA,128118.2,ARS,2023-05-07,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,69365.02,ARS,2023-05-13,Pendiente,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,73740.9,ARS,2023-05-09,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,33502.19,ARS,2023-04-25,Pendiente,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,58818.46,ARS,2023-05-14,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,52862.47,ARS,2023-05-07,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,156001.87,ARS,2023-05-18,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,47725.61,ARS,2023-05-03,Vencido,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,66305.78,ARS,2023-04-29,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Industria,Frutales Tucumán SRL,53279.16,ARS,2023-04-30,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,412112.46,ARS,2023-04-17,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,147771.86,ARS,2023-04-19,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,248782.46,ARS,2023-04-19,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Central de Frutas SA,193857.51,ARS,2023-04-19,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,196829.01,ARS,2023-04-19,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,343267.93,ARS,2023-04-20,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,165793.64,ARS,2023-04-16,Pendiente,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,345429.17,ARS,2023-04-19,Cobrado,Banco Nación,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,171761.42,ARS,2023-04-15,Pendiente,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,395606.0,ARS,2023-04-22,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,142856.85,ARS,2023-04-29,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,630798.85,ARS,2023-04-26,Cobrado,Caja Operativa,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,La Morenita SA,272063.44,ARS,2023-04-27,Cobrado,Banco Galicia,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,451557.58,ARS,2023-04-28,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,418024.45,ARS,2023-04-27,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,145367.91,ARS,2023-04-19,Cobrado,Banco BBVA,Operaciones
2023-04-05,2023,Ingreso,Venta Mercado Interno,Supermercados Norte SA,365097.83,ARS,2023-04-27,Cobrado,Banco Nación,Operaciones
2023-04-12,2023,Egreso,Certificaciones,Certificaciones Global GAP,152015.59,ARS,2023-04-19,Pagado,Caja Operativa,Operaciones
2023-04-12,2023,Egreso,Comisiones,Broker Comercial Citrus,240777.68,ARS,2023-04-29,Pagado,Banco Nación,Operaciones
2023-04-12,2023,Egreso,Control de calidad,TecnoPacking SRL,1796432.82,ARS,2023-04-29,Pagado,Banco Galicia,Operaciones
2023-04-12,2023,Egreso,Despacho aduana,Transportes del Norte SA,1385537.96,ARS,2023-04-28,Pagado,Banco Nación,Operaciones
2023-04-12,2023,Egreso,Energía,Energía Tucumán SA,1453206.84,ARS,2023-04-23,Pagado,Caja Operativa,Operaciones
2023-04-12,2023,Egreso,Envases y embalajes,Envases del Tucumán,1344071.22,ARS,2023-04-18,Pendiente,Banco Galicia,Operaciones
2023-04-12,2023,Egreso,Fitosanitarios,Servicios Rurales del NOA,2403384.03,ARS,2023-04-17,Pagado,Caja Operativa,Operaciones
2023-04-12,2023,Egreso,Flete exportación,Transportes del Norte SA,4242798.17,ARS,2023-04-19,Pagado,Banco Nación,Operaciones
2023-04-12,2023,Egreso,Flete interno,Despachos del NOA,4241899.18,ARS,2023-04-27,Pagado,Banco Galicia,Operaciones
2023-04-12,2023,Egreso,Frigorífico,Transportes del Norte SA,1305173.98,ARS,2023-04-27,Pagado,Banco Nación,Operaciones
2023-04-12,2023,Egreso,Gastos generales,DGR Tucumán,683954.36,ARS,2023-05-02,Pendiente,Caja Operativa,Operaciones
