fecha,campaña,finca,lote,centro_costo,tipo_costo,canal,importe,moneda
2023-03-01,2023,Los Álamos,LA-01,Administración,Sueldos administración,General,179227.73,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Seguros,Contrato Industria,6337.77,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Impuestos,Distribuidor Regional,2496.6,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Sueldos administración,Exportación Directa,14336.89,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Seguros,Mercado Central,5571.9,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Impuestos,Mercado Industrial,4041.16,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Gastos generales,Programa Retail UE,9993.89,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Impuestos,Retail Nacional,5665.48,ARS
2023-03-01,2023,Los Álamos,LA-01,Administración,Seguros,Trader Golfo,12951.14,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Fitosanitarios,General,92769.16,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Insumos agrícolas,Contrato Industria,14791.96,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Mano de obra cosecha,Distribuidor Regional,6739.9,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Maquinaria,Exportación Directa,36585.19,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Insumos agrícolas,Mercado Central,10664.55,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Riego,Mercado Industrial,9679.08,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Mano de obra cosecha,Programa Retail UE,29096.77,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Mano de obra cosecha,Retail Nacional,12772.9,ARS
2023-03-01,2023,Los Álamos,LA-02,Campo,Maquinaria,Trader Golfo,17022.16,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Energía,General,30770.57,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Mantenimiento líneas,Contrato Industria,11073.99,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Control de calidad,Distribuidor Regional,5045.82,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Control de calidad,Exportación Directa,27389.46,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Control de calidad,Mercado Central,7984.0,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Energía,Mercado Industrial,7246.23,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Envases y embalajes,Programa Retail UE,21783.27,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Control de calidad,Retail Nacional,9562.42,ARS
2023-03-01,2023,Los Álamos,LA-02,Empaque,Control de calidad,Trader Golfo,12743.62,ARS
2023-03-01,2023,Los Álamos,LA-02,Logística,Flete interno,Exportación Directa,157075.95,ARS
2023-03-01,2023,Los Álamos,LA-02,Comercial,Promoción comercial,Exportación Directa,17023.72,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Sueldos administración,General,136216.81,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Gastos generales,Contrato Industria,6122.9,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Sueldos administración,Distribuidor Regional,2789.87,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Seguros,Exportación Directa,15143.86,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Gastos generales,Mercado Central,4414.42,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Honorarios,Mercado Industrial,4006.5,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Seguros,Programa Retail UE,12044.15,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Honorarios,Retail Nacional,5287.14,ARS
2023-03-01,2023,Los Álamos,LA-02,Administración,Gastos generales,Trader Golfo,7046.05,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Maquinaria,General,49846.69,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Maquinaria,Contrato Industria,11242.98,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Riego,Distribuidor Regional,9265.95,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Maquinaria,Exportación Directa,21705.93,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Maquinaria,Mercado Central,6883.98,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Fitosanitarios,Mercado Industrial,9794.51,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Maquinaria,Programa Retail UE,19130.84,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Mano de obra cosecha,Retail Nacional,4464.36,ARS
2023-03-01,2023,Los Álamos,LA-03,Campo,Fitosanitarios,Trader Golfo,12576.07,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Envases y embalajes,General,17563.33,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Control de calidad,Contrato Industria,9390.56,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Energía,Distribuidor Regional,7739.27,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Mantenimiento líneas,Exportación Directa,18129.6,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Mano de obra empaque,Mercado Central,5749.75,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Energía,Mercado Industrial,8180.74,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Envases y embalajes,Programa Retail UE,15978.8,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Mano de obra empaque,Retail Nacional,3728.8,ARS
2023-03-01,2023,Los Álamos,LA-03,Empaque,Envases y embalajes,Trader Golfo,10504.01,ARS
2023-03-01,2023,Los Álamos,LA-03,Logística,Despacho aduana,Programa Retail UE,76043.68,ARS
2023-03-01,2023,Los Álamos,LA-03,Comercial,Promoción comercial,Programa Retail UE,5523.94,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Gastos generales,General,121976.8,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Seguros,Contrato Industria,6960.54,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Seguros,Distribuidor Regional,5736.56,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Honorarios,Exportación Directa,13438.16,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Honorarios,Mercado Central,4261.88,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Seguros,Mercado Industrial,6063.79,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Honorarios,Programa Retail UE,11843.92,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Gastos generales,Retail Nacional,2763.89,ARS
2023-03-01,2023,Los Álamos,LA-03,Administración,Gastos generales,Trader Golfo,7785.86,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Riego,General,156864.0,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Riego,Contrato Industria,30576.7,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Insumos agrícolas,Distribuidor Regional,13159.52,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Maquinaria,Exportación Directa,45817.69,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Insumos agrícolas,Mercado Central,20971.0,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Mano de obra cosecha,Mercado Industrial,15875.82,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Fitosanitarios,Programa Retail UE,50272.23,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Mano de obra cosecha,Retail Nacional,22332.33,ARS
2023-03-01,2023,Río Ancho,RA-01,Campo,Maquinaria,Trader Golfo,62756.16,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Mano de obra empaque,General,59337.9,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Envases y embalajes,Contrato Industria,29338.91,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Envases y embalajes,Distribuidor Regional,12626.8,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Control de calidad,Exportación Directa,43962.91,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Control de calidad,Mercado Central,20122.07,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Control de calidad,Mercado Industrial,15233.15,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Mantenimiento líneas,Programa Retail UE,48237.14,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Mano de obra empaque,Retail Nacional,21428.28,ARS
2023-03-01,2023,Río Ancho,RA-01,Empaque,Envases y embalajes,Trader Golfo,60215.68,ARS
2023-03-01,2023,Río Ancho,RA-01,Logística,Flete interno,Programa Retail UE,304559.55,ARS
2023-03-01,2023,Río Ancho,RA-01,Comercial,Comisiones,Programa Retail UE,28914.03,ARS
2023-03-01,2023,Río Ancho,RA-01,Logística,Flete interno,Mercado Industrial,24815.95,ARS
2023-03-01,2023,Río Ancho,RA-01,Comercial,Certificaciones,Mercado Industrial,874.76,ARS
2023-03-01,2023,Río Ancho,RA-01,Logística,Frigorífico,Retail Nacional,65717.17,ARS
2023-03-01,2023,Río Ancho,RA-01,Comercial,Promoción comercial,Retail Nacional,4191.14,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Gastos generales,General,181425.67,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Sueldos administración,Contrato Industria,6446.39,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Honorarios,Distribuidor Regional,2774.38,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Sueldos administración,Exportación Directa,9659.59,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Gastos generales,Mercado Central,4421.25,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Seguros,Mercado Industrial,3347.05,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Honorarios,Programa Retail UE,10598.73,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Sueldos administración,Retail Nacional,4708.25,ARS
2023-03-01,2023,Río Ancho,RA-01,Administración,Seguros,Trader Golfo,13230.67,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Insumos agrícolas,General,104042.8,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Riego,Contrato Industria,22483.57,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Riego,Distribuidor Regional,11900.42,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Fitosanitarios,Exportación Directa,40538.83,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Mano de obra cosecha,Mercado Central,14553.98,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Insumos agrícolas,Mercado Industrial,15511.9,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Maquinaria,Programa Retail UE,32971.69,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Insumos agrícolas,Retail Nacional,15011.25,ARS
2023-03-01,2023,Río Ancho,RA-02,Campo,Maquinaria,Trader Golfo,34834.73,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Envases y embalajes,General,50378.76,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Envases y embalajes,Contrato Industria,19196.8,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Mano de obra empaque,Distribuidor Regional,10160.76,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Envases y embalajes,Exportación Directa,34612.66,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Mantenimiento líneas,Mercado Central,12426.41,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Mantenimiento líneas,Mercado Industrial,13244.29,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Control de calidad,Programa Retail UE,28151.72,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Mantenimiento líneas,Retail Nacional,12816.83,ARS
2023-03-01,2023,Río Ancho,RA-02,Empaque,Energía,Trader Golfo,29742.41,ARS
2023-03-01,2023,Río Ancho,RA-02,Logística,Flete exportación,Exportación Directa,240567.18,ARS
2023-03-01,2023,Río Ancho,RA-02,Comercial,Comisiones,Exportación Directa,21499.4,ARS
2023-03-01,2023,Río Ancho,RA-02,Logística,Frigorífico,Mercado Industrial,26069.98,ARS
2023-03-01,2023,Río Ancho,RA-02,Comercial,Promoción comercial,Mercado Industrial,500.38,ARS
2023-03-01,2023,Río Ancho,RA-02,Logística,Flete interno,Distribuidor Regional,37090.64,ARS
2023-03-01,2023,Río Ancho,RA-02,Comercial,Comisiones,Distribuidor Regional,1449.88,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Impuestos,General,197896.79,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Impuestos,Contrato Industria,9275.81,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Honorarios,Distribuidor Regional,4909.63,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Gastos generales,Exportación Directa,16724.68,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Seguros,Mercado Central,6004.38,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Impuestos,Mercado Industrial,6399.58,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Impuestos,Programa Retail UE,13602.78,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Impuestos,Retail Nacional,6193.03,ARS
2023-03-01,2023,Río Ancho,RA-02,Administración,Honorarios,Trader Golfo,14371.4,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Riego,General,93519.19,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Insumos agrícolas,Contrato Industria,25017.77,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Fitosanitarios,Distribuidor Regional,7330.36,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Maquinaria,Exportación Directa,24214.6,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Maquinaria,Mercado Central,18248.52,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Fitosanitarios,Mercado Industrial,14966.1,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Insumos agrícolas,Programa Retail UE,27198.62,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Maquinaria,Retail Nacional,7161.36,ARS
2023-03-01,2023,Río Ancho,RA-03,Campo,Riego,Trader Golfo,30348.01,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Envases y embalajes,General,20215.48,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Mantenimiento líneas,Contrato Industria,14688.07,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Mantenimiento líneas,Distribuidor Regional,4303.7,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Control de calidad,Exportación Directa,14216.52,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Mantenimiento líneas,Mercado Central,10713.8,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Envases y embalajes,Mercado Industrial,8786.68,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Mantenimiento líneas,Programa Retail UE,15968.45,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Control de calidad,Retail Nacional,4204.47,ARS
2023-03-01,2023,Río Ancho,RA-03,Empaque,Energía,Trader Golfo,17817.48,ARS
2023-03-01,2023,Río Ancho,RA-03,Logística,Despacho aduana,Programa Retail UE,88695.93,ARS
2023-03-01,2023,Río Ancho,RA-03,Comercial,Comisiones,Programa Retail UE,6914.99,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Seguros,General,156925.26,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Gastos generales,Contrato Industria,8037.32,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Seguros,Distribuidor Regional,2354.98,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Impuestos,Exportación Directa,7779.29,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Impuestos,Mercado Central,5862.6,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Honorarios,Mercado Industrial,4808.07,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Honorarios,Programa Retail UE,8737.95,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Impuestos,Retail Nacional,2300.69,ARS
2023-03-01,2023,Río Ancho,RA-03,Administración,Sueldos administración,Trader Golfo,9749.73,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Fitosanitarios,General,160139.2,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Fitosanitarios,Contrato Industria,16422.74,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Mano de obra cosecha,Distribuidor Regional,13111.67,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Mano de obra cosecha,Exportación Directa,52311.19,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Insumos agrícolas,Mercado Central,10510.59,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Mano de obra cosecha,Mercado Industrial,16591.17,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Fitosanitarios,Programa Retail UE,37565.74,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Insumos agrícolas,Retail Nacional,19029.2,ARS
2023-03-01,2023,San Cayetano,SC-01,Campo,Fitosanitarios,Trader Golfo,31512.1,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Envases y embalajes,General,43129.81,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Mantenimiento líneas,Contrato Industria,12280.85,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Envases y embalajes,Distribuidor Regional,9804.85,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Control de calidad,Exportación Directa,39118.07,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Mantenimiento líneas,Mercado Central,7859.77,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Mantenimiento líneas,Mercado Industrial,12406.8,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Mano de obra empaque,Programa Retail UE,28091.49,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Envases y embalajes,Retail Nacional,14229.95,ARS
2023-03-01,2023,San Cayetano,SC-01,Empaque,Envases y embalajes,Trader Golfo,23564.6,ARS
2023-03-01,2023,San Cayetano,SC-01,Logística,Flete exportación,Trader Golfo,223262.16,ARS
2023-03-01,2023,San Cayetano,SC-01,Comercial,Comisiones,Trader Golfo,17722.92,ARS
2023-03-01,2023,San Cayetano,SC-01,Logística,Flete interno,Contrato Industria,13215.47,ARS
2023-03-01,2023,San Cayetano,SC-01,Comercial,Certificaciones,Contrato Industria,343.99,ARS
2023-03-01,2023,San Cayetano,SC-01,Logística,Flete exportación,Mercado Central,53131.25,ARS
2023-03-01,2023,San Cayetano,SC-01,Comercial,Promoción comercial,Mercado Central,2090.99,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Gastos generales,General,145243.02,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Impuestos,Contrato Industria,5460.65,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Gastos generales,Distribuidor Regional,4359.7,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Gastos generales,Exportación Directa,17393.76,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Sueldos administración,Mercado Central,3494.83,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Impuestos,Mercado Industrial,5516.66,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Gastos generales,Programa Retail UE,12490.82,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Seguros,Retail Nacional,6327.32,ARS
2023-03-01,2023,San Cayetano,SC-01,Administración,Seguros,Trader Golfo,10477.95,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Fitosanitarios,General,114580.88,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Insumos agrícolas,Contrato Industria,15466.68,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Fitosanitarios,Distribuidor Regional,11910.94,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Riego,Exportación Directa,23123.36,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Mano de obra cosecha,Mercado Central,12474.65,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Insumos agrícolas,Mercado Industrial,14897.01,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Insumos agrícolas,Programa Retail UE,23694.07,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Insumos agrícolas,Retail Nacional,9026.13,ARS
2023-03-01,2023,San Cayetano,SC-02,Campo,Insumos agrícolas,Trader Golfo,44866.16,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Mano de obra empaque,General,33110.72,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Control de calidad,Contrato Industria,9199.74,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Mantenimiento líneas,Distribuidor Regional,7084.75,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Mantenimiento líneas,Exportación Directa,13754.01,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Control de calidad,Mercado Central,7420.05,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Envases y embalajes,Mercado Industrial,8860.89,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Energía,Programa Retail UE,14093.47,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Mantenimiento líneas,Retail Nacional,5368.83,ARS
2023-03-01,2023,San Cayetano,SC-02,Empaque,Mano de obra empaque,Trader Golfo,26686.85,ARS
2023-03-01,2023,San Cayetano,SC-02,Logística,Flete interno,Programa Retail UE,189335.7,ARS
2023-03-01,2023,San Cayetano,SC-02,Comercial,Certificaciones,Programa Retail UE,14272.29,ARS
2023-03-01,2023,San Cayetano,SC-02,Logística,Flete exportación,Contrato Industria,14246.72,ARS
2023-03-01,2023,San Cayetano,SC-02,Comercial,Certificaciones,Contrato Industria,335.67,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Seguros,General,147498.94,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Gastos generales,Contrato Industria,4389.58,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Sueldos administración,Distribuidor Regional,3380.43,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Gastos generales,Exportación Directa,6562.62,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Honorarios,Mercado Central,3540.42,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Sueldos administración,Mercado Industrial,4227.91,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Gastos generales,Programa Retail UE,6724.59,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Honorarios,Retail Nacional,2561.7,ARS
2023-03-01,2023,San Cayetano,SC-02,Administración,Gastos generales,Trader Golfo,12733.42,ARS
