fecha,campaña,finca,lote,variedad,kg_ingresados,kg_exportables,kg_industria,kg_descarte,calibre,calidad,turno,linea,cajas_producidas,horas_operativas,costo_empaque,rendimiento_exportable_pct
2023-03-29,2023,San Cayetano,SC-03,Génova,7493.0,4126.0,1681.0,1686.0,5,Segunda,Tarde,Línea 2,229.0,4.5,562.02,55.1
2023-04-05,2023,San Cayetano,SC-03,Génova,17733.0,11156.0,2985.0,3592.0,5,Primera,Tarde,Línea 3,620.0,6.7,1256.12,62.9
2023-04-12,2023,San Cayetano,SC-03,Génova,17942.0,10057.0,3949.0,3936.0,3,Segunda,Tarde,Línea 3,559.0,5.9,1383.57,56.1
2023-04-19,2023,San Cayetano,SC-03,Génova,16384.0,10457.0,3076.0,2851.0,4,Extra,Tarde,Línea 1,581.0,6.1,1007.02,63.8
2023-04-26,2023,San Cayetano,SC-03,Génova,19064.0,10639.0,4254.0,4171.0,7,Segunda,Tarde,Línea 2,591.0,6.8,1202.48,55.8
2023-05-03,2023,San Cayetano,SC-03,Génova,23509.0,13768.0,5120.0,4621.0,6,Primera,Tarde,Línea 3,765.0,6.8,1850.89,58.6
2023-05-10,2023,San Cayetano,SC-03,Génova,26990.0,16668.0,4722.0,5600.0,7,Segunda,Noche,Línea 1,926.0,11.8,1578.36,61.8
2023-05-17,2023,San Cayetano,SC-03,Génova,27613.0,16872.0,5196.0,5545.0,3,Segunda,Noche,Línea 1,937.0,8.8,1894.93,61.1
2023-05-24,2023,San Cayetano,SC-03,Génova,25539.0,15763.0,5154.0,4622.0,3,Segunda,Tarde,Línea 1,876.0,8.6,1610.45,61.7
2023-05-31,2023,San Cayetano,SC-03,Génova,28004.0,17063.0,5101.0,5840.0,7,Primera,Noche,Línea 1,948.0,8.4,2074.04,60.9
2023-06-07,2023,San Cayetano,SC-03,Génova,27068.0,17730.0,4476.0,4862.0,7,Primera,Noche,Línea 2,985.0,9.6,1802.99,65.5
2023-06-14,2023,San Cayetano,SC-03,Génova,27131.0,18835.0,4919.0,3377.0,3,Primera,Mañana,Línea 3,1046.0,9.5,1867.35,69.4
2023-06-21,2023,San Cayetano,SC-03,Génova,34468.0,21031.0,6592.0,6845.0,7,Primera,Tarde,Línea 2,1168.0,13.6,2382.93,61.0
2023-06-28,2023,San Cayetano,SC-03,Génova,30148.0,19119.0,5583.0,5446.0,6,Segunda,Tarde,Línea 1,1062.0,10.3,2141.43,63.4
2023-07-05,2023,San Cayetano,SC-03,Génova,29045.0,18056.0,4991.0,5998.0,6,Extra,Tarde,Línea 1,1003.0,9.7,1996.12,62.2
2023-07-12,2023,San Cayetano,SC-03,Génova,32880.0,20284.0,6788.0,5808.0,5,Primera,Tarde,Línea 1,1127.0,10.6,2237.62,61.7
2023-07-19,2023,San Cayetano,SC-03,Génova,35283.0,21030.0,7602.0,6651.0,6,Segunda,Noche,Línea 2,1168.0,11.2,2288.09,59.6
2023-07-26,2023,San Cayetano,SC-03,Génova,29907.0,17751.0,6148.0,6008.0,6,Primera,Mañana,Línea 1,986.0,9.0,2217.97,59.4
2023-08-02,2023,San Cayetano,SC-03,Génova,29116.0,18322.0,4908.0,5886.0,6,Primera,Mañana,Línea 2,1018.0,11.2,1862.23,62.9
2023-08-09,2023,San Cayetano,SC-03,Génova,24631.0,15602.0,4251.0,4778.0,3,Segunda,Noche,Línea 1,867.0,9.9,1594.88,63.3
2023-08-16,2023,San Cayetano,SC-03,Génova,24350.0,15566.0,3970.0,4814.0,6,Segunda,Mañana,Línea 3,865.0,7.6,1976.6,63.9
2023-08-23,2023,San Cayetano,SC-03,Génova,28352.0,17115.0,5104.0,6133.0,2,Segunda,Tarde,Línea 3,951.0,8.7,2063.77,60.4
2023-08-30,2023,San Cayetano,SC-03,Génova,28430.0,17563.0,5159.0,5708.0,4,Segunda,Noche,Línea 3,976.0,10.5,2174.14,61.8
2023-09-06,2023,San Cayetano,SC-03,Génova,19744.0,11568.0,4150.0,4026.0,6,Segunda,Mañana,Línea 1,643.0,6.6,1570.45,58.6
2023-09-13,2023,San Cayetano,SC-03,Génova,20243.0,12221.0,4273.0,3749.0,4,Primera,Tarde,Línea 2,679.0,6.1,1558.54,60.4
2023-09-20,2023,San Cayetano,SC-03,Génova,21650.0,12501.0,4766.0,4383.0,7,Primera,Mañana,Línea 2,694.0,8.7,1333.59,57.7
2023-09-27,2023,San Cayetano,SC-03,Génova,19061.0,11593.0,3774.0,3694.0,6,Primera,Tarde,Línea 3,644.0,8.2,1544.87,60.8
2023-10-04,2023,San Cayetano,SC-03,Génova,8184.0,4583.0,1841.0,1760.0,5,Segunda,Tarde,Línea 3,255.0,4.5,636.26,56.0
2023-10-11,2023,San Cayetano,SC-03,Génova,9395.0,5188.0,1959.0,2248.0,7,Primera,Tarde,Línea 1,288.0,4.5,561.19,55.2
2023-10-18,2023,San Cayetano,SC-03,Génova,8049.0,4482.0,1566.0,2001.0,6,Primera,Mañana,Línea 1,249.0,4.5,500.14,55.7
2023-10-25,2023,San Cayetano,SC-03,Génova,8482.0,5078.0,1539.0,1865.0,5,Primera,Tarde,Línea 3,282.0,4.5,597.48,59.9
2023-11-01,2023,San Cayetano,SC-03,Génova,2619.0,1465.0,578.0,576.0,3,Segunda,Mañana,Línea 2,81.0,4.5,183.45,55.9
2023-11-08,2023,San Cayetano,SC-03,Génova,2572.0,1349.0,525.0,698.0,7,Primera,Noche,Línea 3,75.0,4.5,182.89,52.4
2023-11-15,2023,San Cayetano,SC-03,Génova,3406.0,1889.0,662.0,855.0,5,Primera,Mañana,Línea 2,105.0,4.5,205.82,55.5
2023-11-22,2023,San Cayetano,SC-03,Génova,3293.0,1748.0,753.0,792.0,7,Segunda,Mañana,Línea 1,97.0,4.5,241.51,53.1
2023-11-29,2023,San Cayetano,SC-03,Génova,3168.0,1731.0,624.0,813.0,2,Primera,Noche,Línea 2,96.0,4.5,195.97,54.7
2024-03-01,2024,El Paraíso,EP-01,Eureka,10025.0,7625.0,1280.0,1120.0,4,Primera,Tarde,Línea 2,424.0,4.5,777.45,76.1
2024-03-08,2024,El Paraíso,EP-01,Eureka,11972.0,8814.0,1759.0,1399.0,4,Primera,Tarde,Línea 3,490.0,4.5,836.02,73.6
2024-03-15,2024,El Paraíso,EP-01,Eureka,10563.0,7932.0,1694.0,937.0,5,Primera,Mañana,Línea 3,441.0,4.5,714.95,75.1
2024-03-22,2024,El Paraíso,EP-01,Eureka,9602.0,6696.0,1684.0,1222.0,7,Segunda,Mañana,Línea 2,372.0,4.5,633.9,69.7
2024-03-29,2024,El Paraíso,EP-01,Eureka,12595.0,9389.0,2094.0,1112.0,4,Primera,Noche,Línea 3,522.0,5.8,781.55,74.5
2024-04-05,2024,El Paraíso,EP-01,Eureka,32666.0,25274.0,4605.0,2787.0,5,Primera,Tarde,Línea 1,1404.0,14.0,2174.16,77.4
2024-04-12,2024,El Paraíso,EP-01,Eureka,33049.0,25500.0,4461.0,3088.0,2,Extra,Tarde,Línea 2,1417.0,16.0,2109.95,77.2
2024-04-19,2024,El Paraíso,EP-01,Eureka,33634.0,26623.0,3846.0,3165.0,5,Extra,Tarde,Línea 3,1479.0,15.6,2577.06,79.2
2024-04-26,2024,El Paraíso,EP-01,Eureka,26483.0,19908.0,3560.0,3015.0,5,Extra,Tarde,Línea 3,1106.0,10.3,1569.24,75.2
2024-05-03,2024,El Paraíso,EP-01,Eureka,38735.0,30541.0,5555.0,2639.0,2,Primera,Mañana,Línea 3,1697.0,18.7,3088.8,78.8
2024-05-10,2024,El Paraíso,EP-01,Eureka,43032.0,35229.0,5359.0,2444.0,5,Primera,Mañana,Línea 1,1957.0,24.1,2698.26,81.9
2024-05-17,2024,El Paraíso,EP-01,Eureka,42294.0,34428.0,5418.0,2448.0,5,Primera,Tarde,Línea 1,1913.0,21.5,3166.03,81.4
2024-05-24,2024,El Paraíso,EP-01,Eureka,35858.0,28401.0,4445.0,3012.0,5,Extra,Noche,Línea 2,1578.0,15.0,2124.54,79.2
2024-05-31,2024,El Paraíso,EP-01,Eureka,43716.0,34897.0,5393.0,3426.0,4,Primera,Noche,Línea 3,1939.0,23.1,2834.2,79.8
2024-06-07,2024,El Paraíso,EP-01,Eureka,38461.0,31538.0,4846.0,2077.0,2,Extra,Mañana,Línea 2,1752.0,21.6,2247.38,82.0
2024-06-14,2024,El Paraíso,EP-01,Eureka,38454.0,31135.0,5375.0,1944.0,6,Extra,Mañana,Línea 1,1730.0,17.9,2564.11,81.0
2024-06-21,2024,El Paraíso,EP-01,Eureka,42351.0,34716.0,5752.0,1883.0,6,Primera,Mañana,Línea 3,1929.0,22.8,2977.03,82.0
2024-06-28,2024,El Paraíso,EP-01,Eureka,43047.0,34772.0,5593.0,2682.0,4,Extra,Noche,Línea 1,1932.0,24.1,2561.72,80.8
2024-07-05,2024,El Paraíso,EP-01,Eureka,39710.0,32562.0,5326.0,1822.0,2,Extra,Noche,Línea 1,1809.0,16.9,2432.85,82.0
2024-07-12,2024,El Paraíso,EP-01,Eureka,34081.0,26544.0,4515.0,3022.0,6,Segunda,Tarde,Línea 3,1475.0,16.7,2376.63,77.9
2024-07-19,2024,El Paraíso,EP-01,Eureka,43136.0,33831.0,5093.0,4212.0,5,Primera,Mañana,Línea 2,1880.0,22.5,2556.58,78.4
2024-07-26,2024,El Paraíso,EP-01,Eureka,36087.0,29090.0,4689.0,2308.0,6,Primera,Noche,Línea 3,1616.0,16.1,2240.99,80.6
2024-08-02,2024,El Paraíso,EP-01,Eureka,27905.0,22882.0,3576.0,1447.0,4,Extra,Noche,Línea 1,1271.0,14.7,1696.4,82.0
2024-08-09,2024,El Paraíso,EP-01,Eureka,34977.0,28178.0,4229.0,2570.0,3,Primera,Mañana,Línea 2,1565.0,18.8,2150.91,80.6
2024-08-16,2024,El Paraíso,EP-01,Eureka,35599.0,28705.0,4987.0,1907.0,2,Extra,Mañana,Línea 2,1595.0,13.8,2655.91,80.6
2024-08-23,2024,El Paraíso,EP-01,Eureka,34729.0,27102.0,4167.0,3460.0,4,Primera,Mañana,Línea 1,1506.0,14.2,2349.79,78.0
2024-08-30,2024,El Paraíso,EP-01,Eureka,34238.0,27510.0,3879.0,2849.0,4,Primera,Tarde,Línea 1,1528.0,13.2,2198.26,80.3
2024-09-06,2024,El Paraíso,EP-01,Eureka,22333.0,17171.0,2807.0,2355.0,4,Primera,Tarde,Línea 1,954.0,10.1,1483.29,76.9
2024-09-13,2024,El Paraíso,EP-01,Eureka,21671.0,16309.0,2863.0,2499.0,5,Primera,Noche,Línea 1,906.0,9.8,1451.1,75.3
2024-09-20,2024,El Paraíso,EP-01,Eureka,18730.0,13981.0,2671.0,2078.0,2,Primera,Mañana,Línea 2,777.0,9.4,1368.73,74.6
2024-09-27,2024,El Paraíso,EP-01,Eureka,20768.0,16284.0,3055.0,1429.0,5,Primera,Mañana,Línea 2,905.0,9.7,1492.92,78.4
2024-10-04,2024,El Paraíso,EP-01,Eureka,9390.0,6840.0,1572.0,978.0,2,Primera,Noche,Línea 3,380.0,4.5,691.27,72.8
2024-10-11,2024,El Paraíso,EP-01,Eureka,9063.0,6441.0,1597.0,1025.0,4,Extra,Noche,Línea 2,358.0,4.5,644.01,71.1
2024-10-18,2024,El Paraíso,EP-01,Eureka,10406.0,7394.0,1783.0,1229.0,4,Extra,Noche,Línea 3,411.0,4.5,625.06,71.1
2024-10-25,2024,El Paraíso,EP-01,Eureka,9747.0,7292.0,1373.0,1082.0,3,Extra,Mañana,Línea 3,405.0,5.1,658.97,74.8
2024-11-01,2024,El Paraíso,EP-01,Eureka,3158.0,2350.0,433.0,375.0,4,Segunda,Tarde,Línea 3,131.0,4.5,247.7,74.4
2024-11-08,2024,El Paraíso,EP-01,Eureka,3308.0,2421.0,550.0,337.0,3,Extra,Mañana,Línea 2,134.0,4.5,269.78,73.2
2024-11-15,2024,El Paraíso,EP-01,Eureka,3803.0,2606.0,702.0,495.0,2,Primera,Tarde,Línea 1,145.0,4.5,270.72,68.5
2024-11-22,2024,El Paraíso,EP-01,Eureka,3153.0,2371.0,430.0,352.0,3,Primera,Mañana,Línea 2,132.0,4.5,246.72,75.2
2024-11-29,2024,El Paraíso,EP-01,Eureka,3984.0,3021.0,608.0,355.0,5,Primera,Mañana,Línea 2,168.0,4.5,285.46,75.8
2024-03-01,2024,El Paraíso,EP-02,Eureka,12889.0,9204.0,2281.0,1404.0,3,Segunda,Mañana,Línea 3,511.0,5.3,791.73,71.4
2024-03-08,2024,El Paraíso,EP-02,Eureka,11767.0,8531.0,2001.0,1235.0,3,Extra,Tarde,Línea 2,474.0,5.2,706.0,72.5
2024-03-15,2024,El Paraíso,EP-02,Eureka,14065.0,9778.0,2471.0,1816.0,4,Primera,Noche,Línea 1,543.0,5.7,979.58,69.5
2024-03-22,2024,El Paraíso,EP-02,Eureka,13759.0,8987.0,2373.0,2399.0,4,Primera,Noche,Línea 1,499.0,5.0,1065.1,65.3
2024-03-29,2024,El Paraíso,EP-02,Eureka,13237.0,9017.0,2325.0,1895.0,3,Primera,Noche,Línea 3,501.0,5.6,855.91,68.1
2024-04-05,2024,El Paraíso,EP-02,Eureka,37027.0,29305.0,4247.0,3475.0,5,Extra,Noche,Línea 1,1628.0,15.8,2600.34,79.1
2024-04-12,2024,El Paraíso,EP-02,Eureka,37194.0,28612.0,4608.0,3974.0,2,Extra,Mañana,Línea 3,1590.0,18.5,3005.94,76.9
2024-04-19,2024,El Paraíso,EP-02,Eureka,35611.0,26809.0,5208.0,3594.0,2,Primera,Noche,Línea 1,1489.0,17.0,2701.95,75.3
2024-04-26,2024,El Paraíso,EP-02,Eureka,36892.0,29128.0,4891.0,2873.0,2,Primera,Tarde,Línea 3,1618.0,18.1,2358.84,79.0
2024-05-03,2024,El Paraíso,EP-02,Eureka,24239.0,18146.0,3349.0,2744.0,4,Extra,Mañana,Línea 1,1008.0,8.6,1752.73,74.9
2024-05-03,2024,El Paraíso,EP-02,Eureka,24149.0,18437.0,2965.0,2747.0,3,Extra,Noche,Línea 1,1024.0,10.4,1422.39,76.3
2024-05-10,2024,El Paraíso,EP-02,Eureka,12175.0,8698.0,2143.0,1334.0,3,Segunda,Mañana,Línea 3,483.0,4.6,725.11,71.4
2024-05-10,2024,El Paraíso,EP-02,Eureka,35978.0,29432.0,4124.0,2422.0,7,Extra,Tarde,Línea 1,1635.0,16.9,2480.01,81.8
2024-05-17,2024,El Paraíso,EP-02,Eureka,47318.0,36309.0,7309.0,3700.0,2,Extra,Noche,Línea 2,2017.0,19.3,3128.71,76.7
2024-05-24,2024,El Paraíso,EP-02,Eureka,25808.0,18980.0,3433.0,3395.0,6,Extra,Noche,Línea 2,1054.0,9.8,2009.48,73.5
2024-05-24,2024,El Paraíso,EP-02,Eureka,23330.0,18030.0,3283.0,2017.0,3,Segunda,Mañana,Línea 3,1002.0,12.7,1491.25,77.3
2024-05-31,2024,El Paraíso,EP-02,Eureka,41072.0,32428.0,5604.0,3040.0,4,Primera,Tarde,Línea 2,1802.0,16.7,2657.95,79.0
2024-06-07,2024,El Paraíso,EP-02,Eureka,47882.0,38100.0,7269.0,2513.0,5,Extra,Mañana,Línea 1,2117.0,23.8,3349.66,79.6
2024-06-07,2024,El Paraíso,EP-02,Eureka,5446.0,4366.0,696.0,384.0,3,Primera,Mañana,Línea 3,243.0,4.5,405.3,80.2
2024-06-14,2024,El Paraíso,EP-02,Eureka,48626.0,36206.0,7246.0,5174.0,5,Extra,Mañana,Línea 2,2011.0,17.4,2876.07,74.5
2024-06-14,2024,El Paraíso,EP-02,Eureka,4573.0,3416.0,741.0,416.0,6,Primera,Mañana,Línea 2,190.0,4.5,287.09,74.7
2024-06-21,2024,El Paraíso,EP-02,Eureka,41208.0,32083.0,5681.0,3444.0,3,Extra,Noche,Línea 3,1782.0,15.2,2850.22,77.9
2024-06-28,2024,El Paraíso,EP-02,Eureka,8640.0,6745.0,1065.0,830.0,3,Segunda,Tarde,Línea 1,375.0,4.5,660.13,78.1
2024-06-28,2024,El Paraíso,EP-02,Eureka,43904.0,35769.0,6311.0,1824.0,7,Primera,Mañana,Línea 3,1987.0,17.5,3089.29,81.5
2024-07-05,2024,El Paraíso,EP-02,Eureka,39469.0,31231.0,5356.0,2882.0,5,Primera,Tarde,Línea 2,1735.0,21.0,2408.69,79.1
2024-07-12,2024,El Paraíso,EP-02,Eureka,42186.0,32785.0,5892.0,3509.0,4,Extra,Mañana,Línea 1,1821.0,15.6,2937.04,77.7
2024-07-19,2024,El Paraíso,EP-02,Eureka,47567.0,36360.0,7413.0,3794.0,2,Segunda,Mañana,Línea 2,2020.0,17.1,3250.17,76.4
2024-07-26,2024,El Paraíso,EP-02,Eureka,39889.0,31365.0,5242.0,3282.0,4,Primera,Noche,Línea 1,1742.0,21.9,2646.03,78.6
2024-08-02,2024,El Paraíso,EP-02,Eureka,39247.0,28681.0,6708.0,3858.0,3,Primera,Mañana,Línea 3,1593.0,18.0,3040.67,73.1
2024-08-09,2024,El Paraíso,EP-02,Eureka,39397.0,30677.0,5933.0,2787.0,2,Segunda,Mañana,Línea 2,1704.0,16.4,3201.19,77.9
2024-08-16,2024,El Paraíso,EP-02,Eureka,35939.0,28419.0,4832.0,2688.0,4,Segunda,Noche,Línea 1,1579.0,19.1,2540.03,79.1
2024-08-23,2024,El Paraíso,EP-02,Eureka,30602.0,25078.0,3212.0,2312.0,3,Primera,Tarde,Línea 2,1393.0,16.2,2135.77,81.9
2024-08-30,2024,El Paraíso,EP-02,Eureka,33592.0,25283.0,4801.0,3508.0,6,Extra,Tarde,Línea 3,1405.0,13.2,2435.12,75.3
2024-09-06,2024,El Paraíso,EP-02,Eureka,25263.0,18464.0,3384.0,3415.0,5,Primera,Mañana,Línea 2,1026.0,11.8,1938.46,73.1
2024-09-13,2024,El Paraíso,EP-02,Eureka,27904.0,19967.0,4375.0,3562.0,5,Extra,Mañana,Línea 1,1109.0,14.1,1675.2,71.6
2024-09-20,2024,El Paraíso,EP-02,Eureka,25371.0,18535.0,4169.0,2667.0,3,Extra,Tarde,Línea 1,1030.0,9.2,1958.08,73.1
2024-09-27,2024,El Paraíso,EP-02,Eureka,22673.0,16834.0,3696.0,2143.0,4,Primera,Noche,Línea 2,935.0,8.7,1848.72,74.2
2024-10-04,2024,El Paraíso,EP-02,Eureka,11605.0,8411.0,1652.0,1542.0,5,Segunda,Noche,Línea 2,467.0,5.8,951.21,72.5
2024-10-11,2024,El Paraíso,EP-02,Eureka,11294.0,7832.0,1802.0,1660.0,2,Extra,Tarde,Línea 1,435.0,4.5,805.39,69.3
2024-10-18,2024,El Paraíso,EP-02,Eureka,12088.0,8812.0,2044.0,1232.0,6,Segunda,Noche,Línea 1,490.0,5.1,877.19,72.9
2024-10-25,2024,El Paraíso,EP-02,Eureka,9858.0,6699.0,1854.0,1305.0,4,Segunda,Tarde,Línea 1,372.0,4.5,688.84,68.0
2024-11-01,2024,El Paraíso,EP-02,Eureka,4445.0,2937.0,769.0,739.0,4,Primera,Noche,Línea 3,163.0,4.5,313.48,66.1
2024-11-08,2024,El Paraíso,EP-02,Eureka,4176.0,2882.0,737.0,557.0,7,Primera,Noche,Línea 3,160.0,4.5,278.92,69.0
2024-11-15,2024,El Paraíso,EP-02,Eureka,4693.0,3122.0,831.0,740.0,4,Primera,Tarde,Línea 3,173.0,4.5,312.31,66.5
2024-11-22,2024,El Paraíso,EP-02,Eureka,3931.0,2658.0,652.0,621.0,6,Extra,Tarde,Línea 1,148.0,4.5,281.03,67.6
2024-11-29,2024,El Paraíso,EP-02,Eureka,4288.0,3008.0,657.0,623.0,4,Primera,Mañana,Línea 1,167.0,4.5,307.25,70.2
2024-03-01,2024,El Paraíso,EP-03,Lisbon,7837.0,5178.0,1450.0,1209.0,6,Segunda,Noche,Línea 2,288.0,4.5,580.41,66.1
2024-03-08,2024,El Paraíso,EP-03,Lisbon,6432.0,4176.0,1100.0,1156.0,6,Segunda,Tarde,Línea 1,232.0,4.5,504.95,64.9
2024-03-15,2024,El Paraíso,EP-03,Lisbon,7561.0,5224.0,1137.0,1200.0,5,Segunda,Noche,Línea 1,290.0,4.5,605.62,69.1
2024-03-22,2024,El Paraíso,EP-03,Lisbon,7042.0,4312.0,1431.0,1299.0,5,Primera,Tarde,Línea 2,240.0,4.5,428.17,61.2
2024-03-29,2024,El Paraíso,EP-03,Lisbon,7646.0,5243.0,1413.0,990.0,6,Extra,Noche,Línea 1,291.0,4.5,603.03,68.6
2024-04-05,2024,El Paraíso,EP-03,Lisbon,17026.0,11474.0,2826.0,2726.0,5,Segunda,Noche,Línea 3,637.0,6.5,1283.95,67.4
2024-04-12,2024,El Paraíso,EP-03,Lisbon,21853.0,15539.0,3467.0,2847.0,5,Segunda,Tarde,Línea 2,863.0,8.7,1696.68,71.1
2024-04-19,2024,El Paraíso,EP-03,Lisbon,22450.0,15901.0,3775.0,2774.0,4,Primera,Mañana,Línea 1,883.0,9.3,1376.67,70.8
2024-04-26,2024,El Paraíso,EP-03,Lisbon,22422.0,16612.0,3482.0,2328.0,5,Extra,Tarde,Línea 2,923.0,10.1,1788.49,74.1
2024-05-03,2024,El Paraíso,EP-03,Lisbon,30101.0,22773.0,4710.0,2618.0,7,Segunda,Tarde,Línea 2,1265.0,12.9,2392.25,75.7
2024-05-10,2024,El Paraíso,EP-03,Lisbon,24944.0,17692.0,4385.0,2867.0,4,Primera,Noche,Línea 3,983.0,8.6,1857.26,70.9
2024-05-17,2024,El Paraíso,EP-03,Lisbon,30172.0,21331.0,4456.0,4385.0,5,Primera,Mañana,Línea 1,1185.0,13.5,2052.64,70.7
2024-05-24,2024,El Paraíso,EP-03,Lisbon,24065.0,17745.0,3278.0,3042.0,6,Extra,Mañana,Línea 2,986.0,11.0,1726.3,73.7
2024-05-31,2024,El Paraíso,EP-03,Lisbon,24045.0,17518.0,3942.0,2585.0,7,Extra,Mañana,Línea 2,973.0,10.7,1824.21,72.9
2024-06-07,2024,El Paraíso,EP-03,Lisbon,29974.0,21948.0,4386.0,3640.0,3,Extra,Noche,Línea 1,1219.0,11.1,1915.71,73.2
2024-06-14,2024,El Paraíso,EP-03,Lisbon,31524.0,23139.0,4478.0,3907.0,4,Segunda,Noche,Línea 3,1286.0,12.8,2227.55,73.4
2024-06-21,2024,El Paraíso,EP-03,Lisbon,34172.0,25602.0,5523.0,3047.0,2,Segunda,Mañana,Línea 2,1422.0,15.7,2551.25,74.9
2024-06-28,2024,El Paraíso,EP-03,Lisbon,33353.0,24689.0,4430.0,4234.0,3,Extra,Mañana,Línea 1,1372.0,12.5,2108.8,74.0
2024-07-05,2024,El Paraíso,EP-03,Lisbon,30834.0,20752.0,5362.0,4720.0,4,Primera,Noche,Línea 3,1153.0,10.7,2278.16,67.3
2024-07-12,2024,El Paraíso,EP-03,Lisbon,29231.0,21630.0,4672.0,2929.0,4,Primera,Mañana,Línea 1,1202.0,12.9,1907.8,74.0
2024-07-19,2024,El Paraíso,EP-03,Lisbon,35966.0,24524.0,6682.0,4760.0,4,Primera,Tarde,Línea 1,1362.0,13.6,2657.0,68.2
2024-07-26,2024,El Paraíso,EP-03,Lisbon,30650.0,22807.0,4954.0,2889.0,4,Primera,Mañana,Línea 3,1267.0,11.3,2083.05,74.4
2024-08-02,2024,El Paraíso,EP-03,Lisbon,24824.0,17041.0,3881.0,3902.0,5,Primera,Mañana,Línea 1,947.0,10.6,1899.89,68.6
2024-08-09,2024,El Paraíso,EP-03,Lisbon,22671.0,17200.0,2893.0,2578.0,3,Primera,Mañana,Línea 1,956.0,10.4,1363.72,75.9
2024-08-16,2024,El Paraíso,EP-03,Lisbon,27393.0,18493.0,4634.0,4266.0,4,Primera,Tarde,Línea 3,1027.0,11.8,2202.48,67.5
2024-08-23,2024,El Paraíso,EP-03,Lisbon,26637.0,19375.0,3575.0,3687.0,4,Primera,Tarde,Línea 2,1076.0,12.3,2144.88,72.7
2024-08-30,2024,El Paraíso,EP-03,Lisbon,23099.0,16477.0,3727.0,2895.0,6,Primera,Tarde,Línea 2,915.0,8.1,1604.24,71.3
2024-09-06,2024,El Paraíso,EP-03,Lisbon,14777.0,9587.0,2682.0,2508.0,4,Primera,Noche,Línea 3,533.0,5.9,887.73,64.9
2024-09-13,2024,El Paraíso,EP-03,Lisbon,17774.0,11936.0,3295.0,2543.0,3,Primera,Tarde,Línea 1,663.0,6.6,1457.13,67.2
2024-09-20,2024,El Paraíso,EP-03,Lisbon,17644.0,12026.0,2825.0,2793.0,5,Segunda,Tarde,Línea 3,668.0,6.1,1406.9,68.2
2024-09-27,2024,El Paraíso,EP-03,Lisbon,15734.0,10722.0,2895.0,2117.0,4,Extra,Tarde,Línea 3,596.0,6.5,955.18,68.1
2024-10-04,2024,El Paraíso,EP-03,Lisbon,8807.0,5748.0,1492.0,1567.0,4,Primera,Noche,Línea 2,319.0,4.5,606.64,65.3
2024-10-11,2024,El Paraíso,EP-03,Lisbon,6962.0,4378.0,1251.0,1333.0,5,Primera,Mañana,Línea 2,243.0,4.5,487.86,62.9
2024-10-18,2024,El Paraíso,EP-03,Lisbon,7611.0,5093.0,1329.0,1189.0,7,Primera,Tarde,Línea 3,283.0,4.5,496.88,66.9
2024-10-25,2024,El Paraíso,EP-03,Lisbon,8791.0,5871.0,1510.0,1410.0,6,Primera,Tarde,Línea 1,326.0,4.5,712.76,66.8
2024-11-01,2024,El Paraíso,EP-03,Lisbon,2573.0,1602.0,442.0,529.0,7,Primera,Noche,Línea 1,89.0,4.5,177.91,62.3
2024-11-08,2024,El Paraíso,EP-03,Lisbon,2744.0,1759.0,525.0,460.0,7,Segunda,Mañana,Línea 2,98.0,4.5,181.13,64.1
2024-11-15,2024,El Paraíso,EP-03,Lisbon,2556.0,1629.0,430.0,497.0,3,Segunda,Mañana,Línea 3,90.0,4.5,205.45,63.7
2024-11-22,2024,El Paraíso,EP-03,Lisbon,2459.0,1662.0,417.0,380.0,3,Primera,Mañana,Línea 3,92.0,4.5,200.18,67.6
2024-11-29,2024,El Paraíso,EP-03,Lisbon,3015.0,1890.0,527.0,598.0,7,Extra,Tarde,Línea 2,105.0,4.5,204.18,62.7
2024-03-01,2024,El Paraíso,EP-04,Génova,4394.0,2630.0,860.0,904.0,5,Segunda,Tarde,Línea 1,146.0,4.5,350.2,59.8
2024-03-08,2024,El Paraíso,EP-04,Génova,5068.0,2828.0,1150.0,1090.0,6,Segunda,Tarde,Línea 2,157.0,4.5,314.25,55.8
2024-03-15,2024,El Paraíso,EP-04,Génova,4536.0,2696.0,966.0,874.0,3,Primera,Tarde,Línea 3,150.0,4.5,308.41,59.4
2024-03-22,2024,El Paraíso,EP-04,Génova,5209.0,3189.0,947.0,1073.0,6,Segunda,Noche,Línea 3,177.0,4.5,381.37,61.2
2024-03-29,2024,El Paraíso,EP-04,Génova,4146.0,2272.0,952.0,922.0,6,Segunda,Noche,Línea 2,126.0,4.5,293.44,54.8
2024-04-05,2024,El Paraíso,EP-04,Génova,14078.0,8906.0,2853.0,2319.0,7,Primera,Tarde,Línea 3,495.0,5.0,844.54,63.3
2024-04-12,2024,El Paraíso,EP-04,Génova,13731.0,8151.0,2898.0,2682.0,5,Extra,Mañana,Línea 1,453.0,4.7,859.95,59.4
2024-04-19,2024,El Paraíso,EP-04,Génova,13710.0,8870.0,2303.0,2537.0,5,Segunda,Tarde,Línea 2,493.0,5.4,948.34,64.7
2024-04-26,2024,El Paraíso,EP-04,Génova,13988.0,8473.0,2535.0,2980.0,7,Primera,Mañana,Línea 3,471.0,5.1,861.46,60.6
2024-05-03,2024,El Paraíso,EP-04,Génova,20011.0,12862.0,3942.0,3207.0,5,Primera,Mañana,Línea 2,715.0,6.5,1162.39,64.3
