fecha,campaña,finca,lote,variedad,hectareas,encargado,produccion_estimada_kg,produccion_real_kg,kg_cosechados,kg_pendientes,costo_por_ha,costo_total_lote,estado_cosecha,rendimiento_kg_ha
2023-05-03,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,233512.0,866591.0,995842.0,29875260.0,En cosecha,7783.7
2023-05-10,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,279495.0,820608.0,995842.0,29875260.0,En cosecha,9316.5
2023-05-17,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,327668.0,772435.0,995842.0,29875260.0,En cosecha,10922.3
2023-05-24,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,375713.0,724390.0,995842.0,29875260.0,En cosecha,12523.8
2023-05-31,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,422385.0,677718.0,995842.0,29875260.0,En cosecha,14079.5
2023-06-07,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,469456.0,630647.0,995842.0,29875260.0,En cosecha,15648.5
2023-06-14,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,509041.0,591062.0,995842.0,29875260.0,En cosecha,16968.0
2023-06-21,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,549667.0,550436.0,995842.0,29875260.0,En cosecha,18322.2
2023-06-28,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,600178.0,499925.0,995842.0,29875260.0,En cosecha,20005.9
2023-07-05,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,643320.0,456783.0,995842.0,29875260.0,En cosecha,21444.0
2023-07-12,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,679042.0,421061.0,995842.0,29875260.0,En cosecha,22634.7
2023-07-19,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,715911.0,384192.0,995842.0,29875260.0,En cosecha,23863.7
2023-07-26,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,759761.0,340342.0,995842.0,29875260.0,En cosecha,25325.4
2023-08-02,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,788598.0,311505.0,995842.0,29875260.0,En cosecha,26286.6
2023-08-09,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,818999.0,281104.0,995842.0,29875260.0,Finalizando,27300.0
2023-08-16,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,853295.0,246808.0,995842.0,29875260.0,Finalizando,28443.2
2023-08-23,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,889028.0,211075.0,995842.0,29875260.0,Finalizando,29634.3
2023-08-30,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,924361.0,175742.0,995842.0,29875260.0,Finalizando,30812.0
2023-09-06,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,945493.0,154610.0,995842.0,29875260.0,Finalizando,31516.4
2023-09-13,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,969961.0,130142.0,995842.0,29875260.0,Finalizando,32332.0
2023-09-20,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,991182.0,108921.0,995842.0,29875260.0,Finalizando,33039.4
2023-09-27,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1013005.0,87098.0,995842.0,29875260.0,Finalizando,33766.8
2023-10-04,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1024298.0,75805.0,995842.0,29875260.0,Finalizando,34143.3
2023-10-11,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1035287.0,64816.0,995842.0,29875260.0,Finalizando,34509.6
2023-10-18,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1046900.0,53203.0,995842.0,29875260.0,Finalizando,34896.7
2023-10-25,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1057914.0,42189.0,995842.0,29875260.0,Finalizando,35263.8
2023-11-01,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1061882.0,38221.0,995842.0,29875260.0,Finalizando,35396.1
2023-11-08,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1065302.0,34801.0,995842.0,29875260.0,Finalizando,35510.1
2023-11-15,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1069039.0,31064.0,995842.0,29875260.0,Finalizando,35634.6
2023-11-22,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1072657.0,27446.0,995842.0,29875260.0,Finalizando,35755.2
2023-11-29,2023,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1078310.0,1100103.0,1076250.0,23853.0,995842.0,29875260.0,Finalizando,35875.0
2023-03-01,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,8776.0,928240.0,1001137.0,28031836.0,En cosecha,313.4
2023-03-08,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,17745.0,919271.0,1001137.0,28031836.0,En cosecha,633.8
2023-03-15,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,26494.0,910522.0,1001137.0,28031836.0,En cosecha,946.2
2023-03-22,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,34469.0,902547.0,1001137.0,28031836.0,En cosecha,1231.0
2023-03-29,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,43817.0,893199.0,1001137.0,28031836.0,En cosecha,1564.9
2023-04-05,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,65678.0,871338.0,1001137.0,28031836.0,En cosecha,2345.6
2023-04-12,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,85758.0,851258.0,1001137.0,28031836.0,En cosecha,3062.8
2023-04-19,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,110151.0,826865.0,1001137.0,28031836.0,En cosecha,3934.0
2023-04-26,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,131292.0,805724.0,1001137.0,28031836.0,En cosecha,4689.0
2023-05-03,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,168942.0,768074.0,1001137.0,28031836.0,En cosecha,6033.6
2023-05-10,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,206724.0,730292.0,1001137.0,28031836.0,En cosecha,7383.0
2023-05-17,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,244120.0,692896.0,1001137.0,28031836.0,En cosecha,8718.6
2023-05-24,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,276130.0,660886.0,1001137.0,28031836.0,En cosecha,9861.8
2023-05-31,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,304632.0,632384.0,1001137.0,28031836.0,En cosecha,10879.7
2023-06-07,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,346993.0,590023.0,1001137.0,28031836.0,En cosecha,12392.6
2023-06-14,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,383772.0,553244.0,1001137.0,28031836.0,En cosecha,13706.1
2023-06-21,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,426562.0,510454.0,1001137.0,28031836.0,En cosecha,15234.4
2023-06-28,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,469318.0,467698.0,1001137.0,28031836.0,En cosecha,16761.4
2023-07-05,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,510454.0,426562.0,1001137.0,28031836.0,En cosecha,18230.5
2023-07-12,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,545413.0,391603.0,1001137.0,28031836.0,En cosecha,19479.0
2023-07-19,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,581375.0,355641.0,1001137.0,28031836.0,En cosecha,20763.4
2023-07-26,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,622491.0,314525.0,1001137.0,28031836.0,En cosecha,22231.8
2023-08-02,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,650789.0,286227.0,1001137.0,28031836.0,En cosecha,23242.5
2023-08-09,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,677776.0,259240.0,1001137.0,28031836.0,Finalizando,24206.3
2023-08-16,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,708207.0,228809.0,1001137.0,28031836.0,Finalizando,25293.1
2023-08-23,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,742009.0,195007.0,1001137.0,28031836.0,Finalizando,26500.3
2023-08-30,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,773676.0,163340.0,1001137.0,28031836.0,Finalizando,27631.3
2023-09-06,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,794136.0,142880.0,1001137.0,28031836.0,Finalizando,28362.0
2023-09-13,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,811781.0,125235.0,1001137.0,28031836.0,Finalizando,28992.2
2023-09-20,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,832509.0,104507.0,1001137.0,28031836.0,Finalizando,29732.5
2023-09-27,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,855469.0,81547.0,1001137.0,28031836.0,Finalizando,30552.5
2023-10-04,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,863711.0,73305.0,1001137.0,28031836.0,Finalizando,30846.8
2023-10-11,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,872989.0,64027.0,1001137.0,28031836.0,Finalizando,31178.2
2023-10-18,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,883252.0,53764.0,1001137.0,28031836.0,Finalizando,31544.7
2023-10-25,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,893140.0,43876.0,1001137.0,28031836.0,Finalizando,31897.9
2023-11-01,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,896455.0,40561.0,1001137.0,28031836.0,Finalizando,32016.2
2023-11-08,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,899775.0,37241.0,1001137.0,28031836.0,Finalizando,32134.8
2023-11-15,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,902776.0,34240.0,1001137.0,28031836.0,Finalizando,32242.0
2023-11-22,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,905716.0,31300.0,1001137.0,28031836.0,Finalizando,32347.0
2023-11-29,2023,San Cayetano,SC-02,Lisbon,28,Carlos Juárez,985189.0,937016.0,909135.0,27881.0,1001137.0,28031836.0,Finalizando,32469.1
2023-03-01,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,7309.0,791547.0,1008767.0,27236709.0,En cosecha,270.7
2023-03-08,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,14322.0,784534.0,1008767.0,27236709.0,En cosecha,530.4
2023-03-15,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,21439.0,777417.0,1008767.0,27236709.0,En cosecha,794.0
2023-03-22,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,28743.0,770113.0,1008767.0,27236709.0,En cosecha,1064.6
2023-03-29,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,36236.0,762620.0,1008767.0,27236709.0,En cosecha,1342.1
2023-04-05,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,53969.0,744887.0,1008767.0,27236709.0,En cosecha,1998.9
2023-04-12,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,71911.0,726945.0,1008767.0,27236709.0,En cosecha,2663.4
2023-04-19,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,88295.0,710561.0,1008767.0,27236709.0,En cosecha,3270.2
2023-04-26,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,107359.0,691497.0,1008767.0,27236709.0,En cosecha,3976.3
2023-05-03,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,130868.0,667988.0,1008767.0,27236709.0,En cosecha,4847.0
2023-05-10,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,157858.0,640998.0,1008767.0,27236709.0,En cosecha,5846.6
2023-05-17,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,185471.0,613385.0,1008767.0,27236709.0,En cosecha,6869.3
2023-05-24,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,211010.0,587846.0,1008767.0,27236709.0,En cosecha,7815.2
2023-05-31,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,239014.0,559842.0,1008767.0,27236709.0,En cosecha,8852.4
2023-06-07,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,266082.0,532774.0,1008767.0,27236709.0,En cosecha,9854.9
2023-06-14,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,293213.0,505643.0,1008767.0,27236709.0,En cosecha,10859.7
2023-06-21,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,327681.0,471175.0,1008767.0,27236709.0,En cosecha,12136.3
2023-06-28,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,357829.0,441027.0,1008767.0,27236709.0,En cosecha,13252.9
2023-07-05,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,386874.0,411982.0,1008767.0,27236709.0,En cosecha,14328.7
2023-07-12,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,419754.0,379102.0,1008767.0,27236709.0,En cosecha,15546.4
2023-07-19,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,455037.0,343819.0,1008767.0,27236709.0,En cosecha,16853.2
2023-07-26,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,484944.0,313912.0,1008767.0,27236709.0,En cosecha,17960.9
2023-08-02,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,514060.0,284796.0,1008767.0,27236709.0,En cosecha,19039.3
2023-08-09,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,538691.0,260165.0,1008767.0,27236709.0,En cosecha,19951.5
2023-08-16,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,563041.0,235815.0,1008767.0,27236709.0,En cosecha,20853.4
2023-08-23,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,591393.0,207463.0,1008767.0,27236709.0,Finalizando,21903.4
2023-08-30,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,619823.0,179033.0,1008767.0,27236709.0,Finalizando,22956.4
2023-09-06,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,639567.0,159289.0,1008767.0,27236709.0,Finalizando,23687.7
2023-09-13,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,659810.0,139046.0,1008767.0,27236709.0,Finalizando,24437.4
2023-09-20,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,681460.0,117396.0,1008767.0,27236709.0,Finalizando,25239.3
2023-09-27,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,700521.0,98335.0,1008767.0,27236709.0,Finalizando,25945.2
2023-10-04,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,708705.0,90151.0,1008767.0,27236709.0,Finalizando,26248.3
2023-10-11,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,718100.0,80756.0,1008767.0,27236709.0,Finalizando,26596.3
2023-10-18,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,726149.0,72707.0,1008767.0,27236709.0,Finalizando,26894.4
2023-10-25,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,734631.0,64225.0,1008767.0,27236709.0,Finalizando,27208.6
2023-11-01,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,737250.0,61606.0,1008767.0,27236709.0,Finalizando,27305.6
2023-11-08,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,739822.0,59034.0,1008767.0,27236709.0,Finalizando,27400.8
2023-11-15,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,743228.0,55628.0,1008767.0,27236709.0,Finalizando,27527.0
2023-11-22,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,746521.0,52335.0,1008767.0,27236709.0,Finalizando,27648.9
2023-11-29,2023,San Cayetano,SC-03,Génova,27,Carlos Juárez,788822.0,798856.0,749689.0,49167.0,1008767.0,27236709.0,Finalizando,27766.3
2023-03-01,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,10290.0,854941.0,736317.0,18407925.0,En cosecha,411.6
2023-03-08,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,20424.0,844807.0,736317.0,18407925.0,En cosecha,817.0
2023-03-15,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,29466.0,835765.0,736317.0,18407925.0,En cosecha,1178.6
2023-03-22,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,40446.0,824785.0,736317.0,18407925.0,En cosecha,1617.8
2023-03-29,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,50804.0,814427.0,736317.0,18407925.0,En cosecha,2032.2
2023-04-05,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,76879.0,788352.0,736317.0,18407925.0,En cosecha,3075.2
2023-04-12,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,103391.0,761840.0,736317.0,18407925.0,En cosecha,4135.6
2023-04-19,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,128439.0,736792.0,736317.0,18407925.0,En cosecha,5137.6
2023-04-26,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,152177.0,713054.0,736317.0,18407925.0,En cosecha,6087.1
2023-05-03,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,185655.0,679576.0,736317.0,18407925.0,En cosecha,7426.2
2023-05-10,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,223308.0,641923.0,736317.0,18407925.0,En cosecha,8932.3
2023-05-17,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,253238.0,611993.0,736317.0,18407925.0,En cosecha,10129.5
2023-05-24,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,284224.0,581007.0,736317.0,18407925.0,En cosecha,11369.0
2023-05-31,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,314483.0,550748.0,736317.0,18407925.0,En cosecha,12579.3
2023-06-07,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,346140.0,519091.0,736317.0,18407925.0,En cosecha,13845.6
2023-06-14,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,386669.0,478562.0,736317.0,18407925.0,En cosecha,15466.8
2023-06-21,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,425544.0,439687.0,736317.0,18407925.0,En cosecha,17021.8
2023-06-28,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,461921.0,403310.0,736317.0,18407925.0,En cosecha,18476.8
2023-07-05,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,491809.0,373422.0,736317.0,18407925.0,En cosecha,19672.4
2023-07-12,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,525668.0,339563.0,736317.0,18407925.0,En cosecha,21026.7
2023-07-19,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,559343.0,305888.0,736317.0,18407925.0,En cosecha,22373.7
2023-07-26,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,589991.0,275240.0,736317.0,18407925.0,En cosecha,23599.6
2023-08-02,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,616891.0,248340.0,736317.0,18407925.0,En cosecha,24675.6
2023-08-09,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,643503.0,221728.0,736317.0,18407925.0,Finalizando,25740.1
2023-08-16,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,671887.0,193344.0,736317.0,18407925.0,Finalizando,26875.5
2023-08-23,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,700427.0,164804.0,736317.0,18407925.0,Finalizando,28017.1
2023-08-30,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,724160.0,141071.0,736317.0,18407925.0,Finalizando,28966.4
2023-09-06,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,742147.0,123084.0,736317.0,18407925.0,Finalizando,29685.9
2023-09-13,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,761527.0,103704.0,736317.0,18407925.0,Finalizando,30461.1
2023-09-20,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,780227.0,85004.0,736317.0,18407925.0,Finalizando,31209.1
2023-09-27,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,800887.0,64344.0,736317.0,18407925.0,Finalizando,32035.5
2023-10-04,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,809830.0,55401.0,736317.0,18407925.0,Finalizando,32393.2
2023-10-11,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,817515.0,47716.0,736317.0,18407925.0,Finalizando,32700.6
2023-10-18,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,824965.0,40266.0,736317.0,18407925.0,Finalizando,32998.6
2023-10-25,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,833866.0,31365.0,736317.0,18407925.0,Finalizando,33354.6
2023-11-01,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,836579.0,28652.0,736317.0,18407925.0,Finalizando,33463.2
2023-11-08,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,839816.0,25415.0,736317.0,18407925.0,Finalizando,33592.6
2023-11-15,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,843386.0,21845.0,736317.0,18407925.0,Finalizando,33735.4
2023-11-22,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,846613.0,18618.0,736317.0,18407925.0,Finalizando,33864.5
2023-11-29,2023,El Paraíso,EP-01,Eureka,25,Miguel Flores,937891.0,865231.0,849665.0,15566.0,736317.0,18407925.0,Finalizando,33986.6
2023-03-01,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,13772.0,1102085.0,876422.0,26292660.0,En cosecha,459.1
2023-03-08,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,24954.0,1090903.0,876422.0,26292660.0,En cosecha,831.8
2023-03-15,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,35674.0,1080183.0,876422.0,26292660.0,En cosecha,1189.1
2023-03-22,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,46508.0,1069349.0,876422.0,26292660.0,En cosecha,1550.3
2023-03-29,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,57041.0,1058816.0,876422.0,26292660.0,En cosecha,1901.4
2023-04-05,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,85720.0,1030137.0,876422.0,26292660.0,En cosecha,2857.3
2023-04-12,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,120099.0,995758.0,876422.0,26292660.0,En cosecha,4003.3
2023-04-19,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,148553.0,967304.0,876422.0,26292660.0,En cosecha,4951.8
2023-04-26,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,179406.0,936451.0,876422.0,26292660.0,En cosecha,5980.2
2023-05-03,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,228400.0,887457.0,876422.0,26292660.0,En cosecha,7613.3
2023-05-10,2023,El Paraíso,EP-02,Eureka,30,Miguel Flores,1162869.0,1115857.0,266549.0,849308.0,876422.0,26292660.0,En cosecha,8885.0
