fecha,campaña,pedido_id,finca,lote,variedad,cliente,destino,pais_provincia,canal,producto,calibre,calidad,kg_vendidos,cajas,precio_unitario_usd,importe_usd,tipo_cambio,importe_ars,margen_estimado,moneda,estado_cobro,estado_pedido
2023-03-15,2023,PED-2023-00099,Río Ancho,RA-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Lisbon,5,Segunda,2229.0,124.0,0.2071,461.69,239.28,110473.18,0.1676,ARS,Cobrado,Parcial
2023-03-15,2023,PED-2023-00085,La Esperanza,LE-02,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,5,Primera,2780.0,154.0,0.2052,570.34,245.34,139927.22,0.14,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00117,El Paraíso,EP-04,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Génova,7,Segunda,1529.0,85.0,0.2984,456.26,241.88,110360.17,0.2217,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00130,Los Álamos,LA-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Lisbon,5,Segunda,2631.0,146.0,0.2959,778.43,247.6,192739.27,0.2626,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00131,Los Álamos,LA-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,7,Primera,2028.0,113.0,0.3062,621.05,249.32,154840.19,0.258,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00132,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,6,Primera,9669.0,537.0,0.3002,2902.73,248.83,722286.31,0.2741,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00139,San Cayetano,SC-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Eureka,5,Primera,5881.0,327.0,0.3595,2114.18,250.23,529031.26,0.1832,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00113,El Paraíso,EP-02,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,4,Primera,6078.0,338.0,0.3887,2362.54,252.78,597202.86,0.2937,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00118,La Esperanza,LE-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,4,Primera,7767.0,432.0,0.3933,3055.02,246.48,753001.33,0.2624,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00124,La Esperanza,LE-03,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,5,Extra,3426.0,190.0,0.4059,1390.53,251.75,350065.93,0.2431,USD,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00126,La Esperanza,LE-04,Génova,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Génova,5,Primera,2690.0,149.0,0.3876,1042.51,244.81,255216.87,0.2882,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00127,Los Álamos,LA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Eureka,4,Extra,4979.0,277.0,0.4237,2109.66,250.11,527647.06,0.2308,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00135,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Lisbon,6,Primera,5618.0,312.0,0.3602,2023.68,242.21,490155.53,0.2069,USD,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00138,Río Ancho,RA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Génova,5,Segunda,2350.0,131.0,0.3628,852.57,253.1,215785.47,0.2318,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00110,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,3,Primera,5894.0,327.0,0.3888,2291.6,249.01,570631.32,0.2833,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00116,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,6,Segunda,2844.0,158.0,0.2982,847.95,253.21,214709.42,0.2094,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00121,La Esperanza,LE-02,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,3,Segunda,7620.0,423.0,0.3405,2594.74,256.2,664772.39,0.2413,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00142,San Cayetano,SC-02,Lisbon,Medifresh SA,Exportación,España,Programa Retail UE,Limón Lisbon,7,Segunda,3076.0,171.0,0.3073,945.13,249.55,235857.19,0.2088,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00144,San Cayetano,SC-03,Génova,Medifresh SA,Exportación,España,Exportación Directa,Limón Génova,5,Segunda,2665.0,148.0,0.3377,900.05,249.4,224472.47,0.2756,USD,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00112,El Paraíso,EP-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Primera,1752.0,97.0,0.0783,137.23,249.01,34171.64,0.0796,ARS,Vencido,Cumplido
2023-03-22,2023,PED-2023-00115,El Paraíso,EP-02,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,1695.0,94.0,0.0767,130.05,252.78,32874.04,0.0619,ARS,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00123,La Esperanza,LE-02,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Segunda,2373.0,132.0,0.0737,174.88,256.2,44804.26,0.0892,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00125,La Esperanza,LE-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Extra,1714.0,95.0,0.0788,134.98,251.75,33981.21,0.0313,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00129,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Extra,1861.0,103.0,0.0778,144.75,250.11,36203.42,0.0337,ARS,Cobrado,Parcial
2023-03-22,2023,PED-2023-00134,Río Ancho,RA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,3233.0,180.0,0.0736,237.83,248.83,59179.24,0.0354,ARS,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00137,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,6,Primera,2061.0,114.0,0.0689,141.94,242.21,34379.29,0.0593,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00141,San Cayetano,SC-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,1637.0,91.0,0.0697,114.09,250.23,28548.74,0.0802,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00120,La Esperanza,LE-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,2223.0,124.0,0.0672,149.46,246.48,36838.9,0.0811,ARS,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00122,La Esperanza,LE-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,3,Segunda,2785.0,155.0,0.2172,604.85,256.2,154962.57,0.129,ARS,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00128,Los Álamos,LA-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Eureka,4,Extra,1825.0,101.0,0.2522,460.21,250.11,115103.12,0.1942,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00133,Río Ancho,RA-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,6,Primera,3096.0,172.0,0.227,702.77,248.83,174870.26,0.1684,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00111,El Paraíso,EP-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,3,Primera,2022.0,112.0,0.2047,413.92,249.01,103070.22,0.1571,ARS,Pendiente,Cumplido
2023-03-22,2023,PED-2023-00114,El Paraíso,EP-02,Eureka,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,4,Primera,1915.0,106.0,0.2194,420.22,252.78,106223.21,0.1834,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00136,Río Ancho,RA-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,6,Primera,2181.0,121.0,0.2005,437.27,242.21,105911.17,0.1365,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00140,San Cayetano,SC-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,5,Primera,1750.0,97.0,0.2093,366.33,250.23,91666.76,0.181,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00119,La Esperanza,LE-01,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,4,Primera,2425.0,135.0,0.2186,530.05,246.48,130646.72,0.1936,ARS,Cobrado,Cumplido
2023-03-22,2023,PED-2023-00143,San Cayetano,SC-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Lisbon,7,Segunda,1972.0,110.0,0.1698,334.79,249.55,83546.84,0.1381,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00154,La Esperanza,LE-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,7,Primera,7373.0,410.0,0.3198,2357.71,254.36,599707.12,0.2144,USD,Cobrado,Parcial
2023-03-29,2023,PED-2023-00166,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,5,Primera,9272.0,515.0,0.3486,3231.86,258.79,836373.05,0.2208,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00169,Río Ancho,RA-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Lisbon,6,Extra,5518.0,307.0,0.3181,1755.54,260.92,458055.5,0.2716,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00173,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,5309.0,295.0,0.347,1842.1,250.21,460911.84,0.1986,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00176,San Cayetano,SC-02,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Lisbon,3,Segunda,4246.0,236.0,0.3378,1434.37,254.38,364875.04,0.2013,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00179,San Cayetano,SC-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Génova,5,Segunda,2990.0,166.0,0.3219,962.57,259.18,249478.89,0.2093,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00147,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,2,Primera,6297.0,350.0,0.3911,2462.97,267.46,658745.96,0.21,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00151,El Paraíso,EP-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Génova,5,Extra,1957.0,109.0,0.407,796.55,254.47,202698.08,0.2012,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00157,La Esperanza,LE-03,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,6,Segunda,3134.0,174.0,0.3461,1084.53,253.23,274635.53,0.252,USD,Cobrado,Parcial
2023-03-29,2023,PED-2023-00163,Los Álamos,LA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Lisbon,4,Segunda,2868.0,159.0,0.3566,1022.84,253.9,259699.08,0.2134,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00159,La Esperanza,LE-04,Génova,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Génova,5,Segunda,2458.0,137.0,0.3597,884.13,248.02,219281.92,0.225,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00160,Los Álamos,LA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,5,Segunda,5924.0,329.0,0.3464,2052.25,241.96,496562.41,0.2125,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00165,Los Álamos,LA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Génova,7,Segunda,1686.0,94.0,0.3301,556.49,247.96,137987.26,0.2761,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00145,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,5,Primera,5546.0,308.0,0.3635,2016.08,252.38,508818.27,0.2593,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00150,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Trader Golfo,Limón Lisbon,3,Segunda,2725.0,151.0,0.3621,986.79,257.24,253841.86,0.225,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00152,La Esperanza,LE-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,3,Extra,6340.0,352.0,0.3733,2366.42,253.23,599248.54,0.2335,USD,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00172,Río Ancho,RA-03,Génova,Medifresh SA,Exportación,España,Exportación Directa,Limón Génova,5,Primera,2125.0,118.0,0.3697,785.68,256.48,201511.21,0.1988,USD,Pendiente,Cumplido
2023-03-29,2023,PED-2023-00149,El Paraíso,EP-02,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,2,Primera,1680.0,93.0,0.0812,136.39,267.46,36478.87,0.0585,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00162,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Segunda,2249.0,125.0,0.0665,149.59,241.96,36194.8,0.0629,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00168,Río Ancho,RA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,3288.0,183.0,0.0755,248.33,258.79,64265.32,0.0384,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00171,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Extra,2281.0,127.0,0.0723,164.95,260.92,43038.75,0.0402,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00175,San Cayetano,SC-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Extra,1775.0,99.0,0.0745,132.18,250.21,33072.76,0.0853,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00178,San Cayetano,SC-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Segunda,1936.0,108.0,0.0712,137.88,254.38,35073.91,0.0853,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00156,La Esperanza,LE-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,7,Primera,2458.0,137.0,0.0586,144.13,254.36,36660.91,0.048,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00180,San Cayetano,SC-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Segunda,1681.0,93.0,0.0619,104.04,259.18,26965.09,0.0747,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00146,El Paraíso,EP-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,5,Primera,2384.0,132.0,0.2321,553.21,252.38,139619.14,0.1287,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00155,La Esperanza,LE-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Eureka,7,Primera,3097.0,172.0,0.1998,618.68,254.36,157367.44,0.1663,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00158,La Esperanza,LE-03,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Lisbon,6,Segunda,1817.0,101.0,0.1991,361.84,253.23,91628.74,0.1946,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00161,Los Álamos,LA-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Eureka,5,Segunda,2510.0,139.0,0.2188,549.28,241.96,132903.79,0.1194,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00167,Río Ancho,RA-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,5,Primera,4059.0,226.0,0.2181,885.34,258.79,229117.14,0.1937,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00174,San Cayetano,SC-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,4,Extra,1948.0,108.0,0.2453,477.91,250.21,119577.86,0.1979,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00177,San Cayetano,SC-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Lisbon,3,Segunda,1558.0,87.0,0.2324,362.11,254.38,92113.54,0.14,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00148,El Paraíso,EP-02,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,2,Primera,1512.0,84.0,0.2065,312.27,267.46,83519.73,0.1526,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00153,La Esperanza,LE-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,3,Extra,1910.0,106.0,0.2198,419.9,253.23,106331.28,0.1618,ARS,Cobrado,Parcial
2023-03-29,2023,PED-2023-00164,Los Álamos,LA-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Lisbon,4,Segunda,1617.0,90.0,0.2208,357.1,253.9,90667.69,0.176,ARS,Cobrado,Cumplido
2023-03-29,2023,PED-2023-00170,Río Ancho,RA-02,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Lisbon,6,Extra,1561.0,87.0,0.2007,313.34,260.92,81756.67,0.2039,ARS,Pendiente,Cumplido
2023-04-05,2023,PED-2023-00215,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,3,Primera,12635.0,702.0,0.3738,4722.89,255.41,1206273.33,0.2296,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00224,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,3,Primera,18883.0,1049.0,0.3453,6520.67,258.48,1685462.78,0.2741,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00230,San Cayetano,SC-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,5,Primera,7813.0,434.0,0.3254,2542.12,256.31,651570.78,0.2173,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00181,El Paraíso,EP-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,3,Primera,15233.0,846.0,0.4144,6312.57,247.37,1561540.44,0.2587,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00193,La Esperanza,LE-01,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,5,Primera,20381.0,1132.0,0.3913,7974.57,261.43,2084791.84,0.181,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00196,La Esperanza,LE-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,4,Segunda,14069.0,782.0,0.387,5444.63,255.65,1391919.66,0.2687,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00202,La Esperanza,LE-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Génova,7,Primera,8398.0,467.0,0.3358,2820.39,254.82,718691.78,0.2615,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00211,Los Álamos,LA-03,Génova,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Génova,3,Primera,6639.0,369.0,0.4259,2827.83,251.81,712075.87,0.2201,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00184,El Paraíso,EP-02,Eureka,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Eureka,6,Primera,15740.0,874.0,0.3732,5873.7,254.13,1492683.38,0.2648,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00190,El Paraíso,EP-04,Génova,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Génova,7,Segunda,4559.0,253.0,0.332,1513.7,255.82,387234.73,0.2071,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00205,Los Álamos,LA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,4,Primera,15021.0,834.0,0.4231,6355.14,263.82,1676613.03,0.2209,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00208,Los Álamos,LA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,5,Primera,9037.0,502.0,0.3995,3609.86,252.18,910334.49,0.2789,USD,Cobrado,Parcial
2023-04-05,2023,PED-2023-00214,Río Ancho,RA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,3,Primera,12838.0,713.0,0.4012,5150.71,255.41,1315542.84,0.2578,USD,Pendiente,Cumplido
2023-04-05,2023,PED-2023-00227,San Cayetano,SC-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Lisbon,6,Primera,9773.0,543.0,0.3843,3756.03,255.14,958313.49,0.213,USD,Pendiente,Parcial
2023-04-05,2023,PED-2023-00187,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Programa Retail UE,Limón Lisbon,6,Extra,8343.0,464.0,0.3593,2998.05,249.28,747353.9,0.3071,USD,Cobrado,Parcial
2023-04-05,2023,PED-2023-00199,La Esperanza,LE-03,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,4,Primera,13256.0,736.0,0.3752,4973.06,253.65,1261416.67,0.1832,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00218,Río Ancho,RA-02,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,4,Segunda,14638.0,813.0,0.3507,5133.66,262.73,1348766.49,0.2427,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00221,Río Ancho,RA-03,Génova,Medifresh SA,Exportación,España,Programa Retail UE,Limón Génova,5,Segunda,7568.0,420.0,0.3451,2611.49,257.17,671596.88,0.2451,USD,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00189,El Paraíso,EP-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Extra,2538.0,141.0,0.0747,189.5,249.28,47238.56,0.0372,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00195,La Esperanza,LE-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,5751.0,320.0,0.0752,432.28,261.43,113010.96,0.079,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00198,La Esperanza,LE-02,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Segunda,5476.0,304.0,0.0721,394.59,255.65,100876.93,0.0591,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00201,La Esperanza,LE-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,4682.0,260.0,0.0754,353.14,253.65,89573.96,0.0843,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00204,La Esperanza,LE-04,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,7,Primera,3596.0,200.0,0.0708,254.62,254.82,64882.27,0.0427,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00207,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,4648.0,258.0,0.0775,360.31,263.82,95056.98,0.0399,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00220,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Segunda,6698.0,372.0,0.0717,480.14,262.73,126147.18,0.0811,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00226,San Cayetano,SC-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Primera,6042.0,336.0,0.082,495.66,258.48,128118.2,0.0793,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00183,El Paraíso,EP-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,3786.0,210.0,0.0741,280.41,247.37,69365.02,0.0894,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00186,El Paraíso,EP-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Primera,4334.0,241.0,0.067,290.17,254.13,73740.9,0.0494,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00192,El Paraíso,EP-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,7,Segunda,2214.0,123.0,0.0592,130.96,255.82,33502.19,0.0722,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00210,Los Álamos,LA-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,3314.0,184.0,0.0704,233.24,252.18,58818.46,0.0628,ARS,Cobrado,Cumplido
2023-04-05,2023,PED-2023-00213,Los Álamos,LA-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,3,Primera,2828.0,157.0,0.0742,209.93,251.81,52862.47,0.083,ARS,Pendiente,Cumplido
2023-04-05,2023,PED-2023-00217,Río Ancho,RA-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,3,Primera,8335.0,463.0,0.0733,610.79,255.41,156001.87,0.0813,ARS,Cobrado,Cumplido
